Date;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard à l'arrivée
2023-03;CAHORS/BRIVE;PARIS-AUSTERLITZ;119;119;0;13;89.07563025210085;8.153846153846153
2023-03;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2023-03;PARIS-AUSTERLITZ;LOURDES/HENDAYE;0;0;0;0;0.0;0.0
2023-03;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;5;5;0;2;60.0;1.5
2023-03;PARIS-AUSTERLITZ;CERBERE;7;7;0;0;100.0;0.0
2023-03;BRIANÇON;PARIS-AUSTERLITZ;5;5;0;2;60.0;1.5
2023-02;BRIANÇON;PARIS-AUSTERLITZ;22;22;0;7;68.18181818181817;2.142857142857143
2023-02;NICE-VILLE;PARIS-AUSTERLITZ;24;24;0;5;79.16666666666666;3.8
2023-02;CLERMONT-FERRAND;PARIS-BERCY;191;190;1;38;80.0;4.0
2023-02;PARIS-BERCY;CLERMONT-FERRAND;191;191;0;25;86.91099476439791;6.64
2023-02;BORDEAUX-ST-JEAN;NANTES;102;102;0;12;88.23529411764706;7.5
2023-02;HENDAYE;TOULOUSE-MATABIAU;0;0;0;0;0.0;0.0
2023-02;TOULOUSE-MATABIAU;HENDAYE;0;0;0;0;0.0;0.0
2023-02;PARIS-AUSTERLITZ;BRIVE/CAHORS;152;149;3;15;89.93288590604027;8.933333333333334
2023-02;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;71;70;1;10;85.71428571428571;6.0
2023-02;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;0;0;0;0;0.0;0.0
2023-02;ALBI/RODEZ;PARIS-AUSTERLITZ;23;21;2;5;76.19047619047619;3.2
2023-02;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;23;23;0;2;91.30434782608695;10.5
2023-02;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;23;23;0;2;91.30434782608695;10.5
2023-02;CLERMONT-FERRAND;BÉZIERS;25;25;0;3;88.0;7.333333333333333
2023-02;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;193;193;0;47;75.64766839378238;3.106382978723404
2023-02;PARIS-AUSTERLITZ;LOURDES/HENDAYE;0;0;0;0;0.0;0.0
2023-02;CERBERE;PARIS-AUSTERLITZ;23;23;0;2;91.30434782608695;10.5
2023-02;PARIS-AUSTERLITZ;BRIANÇON;23;23;0;12;47.82608695652174;0.9166666666666666
2023-02;BÉZIERS;CLERMONT-FERRAND;25;25;0;1;96.0;24.0
2023-02;NANTES;BORDEAUX-ST-JEAN;102;102;0;18;82.35294117647058;4.666666666666667
2023-02;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;193;193;0;48;75.12953367875647;3.020833333333333
2023-02;CAHORS/BRIVE;PARIS-AUSTERLITZ;154;152;2;28;81.57894736842105;4.428571428571429
2023-02;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2023-02;PARIS-AUSTERLITZ;CERBERE;23;23;0;1;95.65217391304348;22.0
2023-02;LYON;NANTES;76;76;0;9;88.1578947368421;7.444444444444445
2023-02;NANTES;LYON;77;77;0;17;77.92207792207793;3.5294117647058822
2023-02;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;72;70;2;8;88.57142857142857;7.75
2023-02;PARIS-AUSTERLITZ;RODEZ/ALBI;22;21;1;0;100.0;0.0
2023-02;HENDAYE/LOURDES;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2023-02;PARIS-AUSTERLITZ;NICE-VILLE;23;23;0;4;82.6086956521739;4.75
2023-01;BÉZIERS;CLERMONT-FERRAND;29;29;0;2;93.10344827586206;13.5
2023-01;NANTES;BORDEAUX-ST-JEAN;112;111;1;10;90.990990990991;10.1
2023-01;TOULOUSE-MATABIAU;HENDAYE;0;0;0;0;0.0;0.0
2023-01;PARIS-AUSTERLITZ;RODEZ/ALBI;26;26;0;0;100.0;0.0
2023-01;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;27;27;0;6;77.77777777777779;3.5
2023-01;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;27;27;0;3;88.88888888888889;8.0
2023-01;BRIANÇON;PARIS-AUSTERLITZ;25;24;1;7;70.83333333333334;2.4285714285714284
2023-01;NANTES;LYON;83;82;1;19;76.82926829268293;3.3157894736842106
2023-01;BORDEAUX-ST-JEAN;NANTES;109;108;1;7;93.51851851851852;14.428571428571429
2023-01;HENDAYE;TOULOUSE-MATABIAU;0;0;0;0;0.0;0.0
2023-01;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;76;76;0;9;88.1578947368421;7.444444444444445
2023-01;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;0;0;0;0;0.0;0.0
2023-01;PARIS-AUSTERLITZ;LOURDES/HENDAYE;0;0;0;0;0.0;0.0
2023-01;PARIS-AUSTERLITZ;CERBERE;27;27;0;1;96.29629629629628;26.0
2023-01;NICE-VILLE;PARIS-AUSTERLITZ;26;26;0;2;92.3076923076923;12.0
2023-01;CLERMONT-FERRAND;BÉZIERS;29;29;0;2;93.10344827586206;13.5
2023-01;HENDAYE/LOURDES;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2023-01;PARIS-AUSTERLITZ;NICE-VILLE;27;26;1;3;88.46153846153845;7.666666666666667
2023-01;CLERMONT-FERRAND;PARIS-BERCY;218;217;1;45;79.26267281105991;3.8222222222222224
2023-01;PARIS-BERCY;CLERMONT-FERRAND;217;217;0;35;83.87096774193549;5.2
2023-01;LYON;NANTES;84;83;1;10;87.95180722891565;7.3
2023-01;PARIS-AUSTERLITZ;BRIVE/CAHORS;150;150;0;15;90.0;9.0
2023-01;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;75;75;0;7;90.66666666666666;9.714285714285714
2023-01;ALBI/RODEZ;PARIS-AUSTERLITZ;26;26;0;7;73.07692307692307;2.7142857142857144
2023-01;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;210;208;2;25;87.98076923076923;7.32
2023-01;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;210;207;3;38;81.64251207729468;4.447368421052632
2023-01;CAHORS/BRIVE;PARIS-AUSTERLITZ;151;151;0;21;86.09271523178808;6.190476190476191
2023-01;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2023-01;CERBERE;PARIS-AUSTERLITZ;27;27;0;3;88.88888888888889;8.0
2023-01;PARIS-AUSTERLITZ;BRIANÇON;26;26;0;9;65.38461538461539;1.8888888888888888
2022-12;CLERMONT-FERRAND;PARIS-BERCY;211;208;3;32;84.61538461538461;5.5
2022-12;LYON;NANTES;77;77;0;19;75.32467532467533;3.0526315789473686
2022-12;NANTES;LYON;77;77;0;13;83.11688311688312;4.923076923076923
2022-12;BORDEAUX-ST-JEAN;NANTES;111;110;1;16;85.45454545454545;5.875
2022-12;NANTES;BORDEAUX-ST-JEAN;110;110;0;24;78.18181818181819;3.583333333333333
2022-12;HENDAYE;TOULOUSE-MATABIAU;0;0;0;0;0.0;0.0
2022-12;ALBI/RODEZ;PARIS-AUSTERLITZ;15;15;0;7;53.333333333333336;1.1428571428571428
2022-12;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;131;130;1;44;66.15384615384615;1.9545454545454544
2022-12;PARIS-AUSTERLITZ;BRIVE/CAHORS;146;138;8;39;71.73913043478261;2.5384615384615383
2022-12;CAHORS/BRIVE;PARIS-AUSTERLITZ;130;124;6;26;79.03225806451613;3.769230769230769
2022-12;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;75;71;4;10;85.91549295774648;6.1
2022-12;HENDAYE/LOURDES;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2022-12;CERBERE;PARIS-AUSTERLITZ;17;16;1;2;87.5;7.0
2022-12;NICE-VILLE;PARIS-AUSTERLITZ;26;26;0;4;84.61538461538461;5.5
2022-12;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;5;5;0;1;80.0;4.0
2022-12;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;22;17;5;3;82.35294117647058;4.666666666666667
2022-12;PARIS-AUSTERLITZ;CERBERE;17;16;1;3;81.25;4.333333333333333
2022-12;PARIS-AUSTERLITZ;NICE-VILLE;26;26;0;7;73.07692307692307;2.7142857142857144
2022-12;CLERMONT-FERRAND;BÉZIERS;31;31;0;0;100.0;0.0
2022-12;TOULOUSE-MATABIAU;HENDAYE;0;0;0;0;0.0;0.0
2022-12;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;131;131;0;47;64.12213740458014;1.7872340425531914
2022-12;PARIS-AUSTERLITZ;RODEZ/ALBI;15;13;2;2;84.61538461538461;5.5
2022-12;PARIS-AUSTERLITZ;BRIANÇON;24;24;0;15;37.5;0.6
2022-12;PARIS-BERCY;CLERMONT-FERRAND;211;211;0;23;89.0995260663507;8.173913043478262
2022-12;BÉZIERS;CLERMONT-FERRAND;31;31;0;3;90.32258064516128;9.333333333333334
2022-12;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;77;72;5;22;69.44444444444444;2.272727272727273
2022-12;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;5;5;0;1;80.0;4.0
2022-12;PARIS-AUSTERLITZ;LOURDES/HENDAYE;0;0;0;0;0.0;0.0
2022-12;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;22;17;5;9;47.05882352941176;0.8888888888888888
2022-12;BRIANÇON;PARIS-AUSTERLITZ;23;23;0;7;69.56521739130434;2.2857142857142856
2022-11;BÉZIERS;CLERMONT-FERRAND;30;30;0;3;90.0;9.0
2022-11;NANTES;LYON;41;41;0;5;87.8048780487805;7.2
2022-11;BORDEAUX-ST-JEAN;NANTES;118;113;5;16;85.84070796460178;6.0625
2022-11;CAHORS/BRIVE;PARIS-AUSTERLITZ;155;155;0;21;86.45161290322581;6.380952380952381
2022-11;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;27;27;0;3;88.88888888888889;8.0
2022-11;HENDAYE/LOURDES;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2022-11;CERBERE;PARIS-AUSTERLITZ;9;9;0;0;100.0;0.0
2022-11;NICE-VILLE;PARIS-AUSTERLITZ;25;25;0;4;84.0;5.25
2022-11;PARIS-BERCY;CLERMONT-FERRAND;207;205;2;32;84.39024390243902;5.40625
2022-11;CLERMONT-FERRAND;BÉZIERS;30;30;0;3;90.0;9.0
2022-11;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;76;76;0;8;89.47368421052632;8.5
2022-11;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;27;27;0;0;100.0;0.0
2022-11;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;25;25;0;2;92.0;11.5
2022-11;PARIS-AUSTERLITZ;CERBERE;9;9;0;2;77.77777777777779;3.5
2022-11;PARIS-AUSTERLITZ;NICE-VILLE;25;25;0;4;84.0;5.25
2022-11;HENDAYE;TOULOUSE-MATABIAU;0;0;0;0;0.0;0.0
2022-11;TOULOUSE-MATABIAU;HENDAYE;0;0;0;0;0.0;0.0
2022-11;ALBI/RODEZ;PARIS-AUSTERLITZ;25;25;0;8;68.0;2.125
2022-11;PARIS-AUSTERLITZ;LOURDES/HENDAYE;0;0;0;0;0.0;0.0
2022-11;PARIS-AUSTERLITZ;BRIANÇON;10;10;0;5;50.0;1.0
2022-11;CLERMONT-FERRAND;PARIS-BERCY;208;206;2;30;85.43689320388349;5.866666666666666
2022-11;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;182;175;7;50;71.42857142857143;2.5
2022-11;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;180;171;9;48;71.9298245614035;2.5625
2022-11;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;74;74;0;11;85.13513513513513;5.727272727272728
2022-11;BRIANÇON;PARIS-AUSTERLITZ;10;10;0;2;80.0;4.0
2022-11;LYON;NANTES;41;41;0;9;78.04878048780488;3.555555555555556
2022-11;NANTES;BORDEAUX-ST-JEAN;116;112;4;15;86.60714285714286;6.466666666666667
2022-11;PARIS-AUSTERLITZ;BRIVE/CAHORS;154;154;0;23;85.06493506493507;5.695652173913044
2022-11;PARIS-AUSTERLITZ;RODEZ/ALBI;25;25;0;2;92.0;11.5
2022-11;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;25;25;0;5;80.0;4.0
2022-10;CLERMONT-FERRAND;BÉZIERS;30;30;0;2;93.33333333333331;14.0
2022-10;HENDAYE;TOULOUSE-MATABIAU;64;63;1;5;92.06349206349206;11.6
2022-10;PARIS-AUSTERLITZ;BRIVE/CAHORS;178;178;0;15;91.57303370786516;10.866666666666667
2022-10;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;84;84;0;10;88.09523809523809;7.4
2022-10;PARIS-AUSTERLITZ;BRIANÇON;9;9;0;4;55.55555555555556;1.25
2022-10;PARIS-BERCY;CLERMONT-FERRAND;219;217;2;14;93.5483870967742;14.5
2022-10;LYON;NANTES;61;60;1;13;78.33333333333333;3.615384615384616
2022-10;NANTES;LYON;61;61;0;11;81.9672131147541;4.545454545454546
2022-10;NANTES;BORDEAUX-ST-JEAN;120;119;1;9;92.43697478991596;12.22222222222222
2022-10;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;216;214;2;67;68.69158878504673;2.194029850746269
2022-10;CAHORS/BRIVE;PARIS-AUSTERLITZ;189;189;0;28;85.18518518518519;5.75
2022-10;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;26;26;0;0;100.0;0.0
2022-10;PARIS-AUSTERLITZ;CERBERE;14;14;0;0;100.0;0.0
2022-10;CERBERE;PARIS-AUSTERLITZ;14;14;0;0;100.0;0.0
2022-10;NICE-VILLE;PARIS-AUSTERLITZ;19;19;0;12;36.84210526315789;0.5833333333333334
2022-10;BÉZIERS;CLERMONT-FERRAND;30;30;0;3;90.0;9.0
2022-10;PARIS-AUSTERLITZ;LOURDES/HENDAYE;14;14;0;2;85.71428571428571;6.0
2022-10;TOULOUSE-MATABIAU;HENDAYE;64;64;0;2;96.875;31.0
2022-10;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;217;216;1;67;68.98148148148148;2.2238805970149254
2022-10;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;26;26;0;1;96.15384615384616;25.0
2022-10;ALBI/RODEZ;PARIS-AUSTERLITZ;25;24;1;7;70.83333333333334;2.4285714285714284
2022-10;HENDAYE/LOURDES;PARIS-AUSTERLITZ;15;15;0;0;100.0;0.0
2022-10;BRIANÇON;PARIS-AUSTERLITZ;9;9;0;5;44.44444444444444;0.8
2022-10;CLERMONT-FERRAND;PARIS-BERCY;219;219;0;22;89.95433789954338;8.954545454545455
2022-10;BORDEAUX-ST-JEAN;NANTES;120;120;0;10;91.66666666666666;11.0
2022-10;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;83;83;0;16;80.72289156626506;4.1875
2022-10;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;26;26;0;0;100.0;0.0
2022-10;PARIS-AUSTERLITZ;RODEZ/ALBI;24;23;1;0;100.0;0.0
2022-10;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;25;25;0;1;96.0;24.0
2022-10;PARIS-AUSTERLITZ;NICE-VILLE;19;19;0;3;84.21052631578947;5.333333333333333
2022-09;CLERMONT-FERRAND;PARIS-BERCY;221;220;1;18;91.81818181818184;11.22222222222222
2022-09;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;221;219;2;76;65.29680365296804;1.881578947368421
2022-09;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;25;25;0;2;92.0;11.5
2022-09;CERBERE;PARIS-AUSTERLITZ;9;9;0;0;100.0;0.0
2022-09;NICE-VILLE;PARIS-AUSTERLITZ;22;19;3;13;31.57894736842105;0.4615384615384615
2022-09;NANTES;LYON;58;58;0;6;89.65517241379311;8.666666666666666
2022-09;ALBI/RODEZ;PARIS-AUSTERLITZ;25;25;0;2;92.0;11.5
2022-09;BÉZIERS;CLERMONT-FERRAND;37;36;1;3;91.66666666666666;11.0
2022-09;CLERMONT-FERRAND;BÉZIERS;37;36;1;0;100.0;0.0
2022-09;BORDEAUX-ST-JEAN;NANTES;117;115;2;24;79.13043478260869;3.7916666666666665
2022-09;NANTES;BORDEAUX-ST-JEAN;118;117;1;18;84.61538461538461;5.5
2022-09;HENDAYE;TOULOUSE-MATABIAU;117;112;5;6;94.64285714285714;17.666666666666668
2022-09;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;222;217;5;76;64.97695852534562;1.855263157894737
2022-09;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;25;25;0;0;100.0;0.0
2022-09;PARIS-AUSTERLITZ;RODEZ/ALBI;26;25;1;1;96.0;24.0
2022-09;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;24;21;3;3;85.71428571428571;6.0
2022-09;LYON;NANTES;59;58;1;5;91.3793103448276;10.6
2022-09;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;79;79;0;6;92.40506329113924;12.166666666666666
2022-09;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;78;77;1;8;89.6103896103896;8.625
2022-09;HENDAYE/LOURDES;PARIS-AUSTERLITZ;25;25;0;1;96.0;24.0
2022-09;PARIS-AUSTERLITZ;NICE-VILLE;22;19;3;6;68.42105263157895;2.1666666666666665
2022-09;PARIS-BERCY;CLERMONT-FERRAND;221;221;0;13;94.11764705882352;16.0
2022-09;TOULOUSE-MATABIAU;HENDAYE;115;114;1;10;91.2280701754386;10.4
2022-09;PARIS-AUSTERLITZ;BRIVE/CAHORS;171;170;1;17;90.0;9.0
2022-09;CAHORS/BRIVE;PARIS-AUSTERLITZ;178;176;2;15;91.47727272727272;10.733333333333333
2022-09;PARIS-AUSTERLITZ;LOURDES/HENDAYE;25;25;0;2;92.0;11.5
2022-09;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;23;23;0;1;95.65217391304348;22.0
2022-09;PARIS-AUSTERLITZ;CERBERE;9;9;0;0;100.0;0.0
2022-09;PARIS-AUSTERLITZ;BRIANÇON;19;19;0;9;52.63157894736842;1.1111111111111112
2022-09;BRIANÇON;PARIS-AUSTERLITZ;20;19;1;11;42.10526315789473;0.7272727272727273
2022-08;PARIS-BERCY;CLERMONT-FERRAND;216;215;1;19;91.16279069767442;10.31578947368421
2022-08;PARIS-AUSTERLITZ;BRIVE/CAHORS;187;185;2;26;85.94594594594595;6.115384615384615
2022-08;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;88;88;0;14;84.0909090909091;5.285714285714286
2022-08;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;31;31;0;2;93.5483870967742;14.5
2022-08;BORDEAUX-ST-JEAN;NANTES;125;124;1;14;88.70967741935483;7.857142857142857
2022-08;NANTES;BORDEAUX-ST-JEAN;124;123;1;23;81.30081300813008;4.3478260869565215
2022-08;PARIS-AUSTERLITZ;RODEZ/ALBI;31;31;0;7;77.41935483870968;3.4285714285714284
2022-08;BÉZIERS;CLERMONT-FERRAND;19;19;0;5;73.68421052631578;2.8
2022-08;NANTES;LYON;62;61;1;12;80.32786885245902;4.083333333333333
2022-08;TOULOUSE-MATABIAU;HENDAYE;124;122;2;15;87.70491803278688;7.133333333333334
2022-08;CAHORS/BRIVE;PARIS-AUSTERLITZ;197;195;2;14;92.82051282051282;12.928571428571429
2022-08;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;31;31;0;2;93.5483870967742;14.5
2022-08;PARIS-AUSTERLITZ;LOURDES/HENDAYE;31;31;0;13;58.06451612903226;1.3846153846153846
2022-08;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;30;28;2;7;75.0;3.0
2022-08;PARIS-AUSTERLITZ;CERBERE;28;28;0;3;89.28571428571429;8.333333333333334
2022-08;PARIS-AUSTERLITZ;BRIANÇON;31;29;2;8;72.41379310344827;2.625
2022-08;LYON;NANTES;63;62;1;12;80.64516129032258;4.166666666666667
2022-08;ALBI/RODEZ;PARIS-AUSTERLITZ;31;30;1;2;93.33333333333331;14.0
2022-08;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;30;28;2;9;67.85714285714286;2.111111111111111
2022-08;BRIANÇON;PARIS-AUSTERLITZ;31;30;1;12;60.0;1.5
2022-08;PARIS-AUSTERLITZ;NICE-VILLE;31;30;1;3;90.0;9.0
2022-08;NICE-VILLE;PARIS-AUSTERLITZ;31;30;1;12;60.0;1.5
2022-08;CLERMONT-FERRAND;PARIS-BERCY;216;216;0;29;86.57407407407408;6.448275862068965
2022-08;CLERMONT-FERRAND;BÉZIERS;19;19;0;1;94.73684210526316;18.0
2022-08;HENDAYE;TOULOUSE-MATABIAU;124;123;1;8;93.4959349593496;14.375
2022-08;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;237;234;3;77;67.09401709401709;2.038961038961039
2022-08;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;238;234;4;99;57.692307692307686;1.3636363636363635
2022-08;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;88;88;0;8;90.9090909090909;10.0
2022-08;HENDAYE/LOURDES;PARIS-AUSTERLITZ;31;31;0;10;67.74193548387096;2.1
2022-08;CERBERE;PARIS-AUSTERLITZ;28;28;0;9;67.85714285714286;2.111111111111111
2022-07;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;217;213;4;114;46.478873239436616;0.868421052631579
2022-07;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;84;82;2;20;75.60975609756098;3.1
2022-07;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;29;29;0;6;79.3103448275862;3.8333333333333335
2022-07;ALBI/RODEZ;PARIS-AUSTERLITZ;27;27;0;7;74.07407407407408;2.857142857142857
2022-07;PARIS-AUSTERLITZ;NICE-VILLE;30;30;0;3;90.0;9.0
2022-07;NICE-VILLE;PARIS-AUSTERLITZ;31;30;1;5;83.33333333333334;5.0
2022-07;CLERMONT-FERRAND;PARIS-BERCY;207;205;2;26;87.3170731707317;6.884615384615385
2022-07;PARIS-BERCY;CLERMONT-FERRAND;204;203;1;26;87.192118226601;6.807692307692308
2022-07;CLERMONT-FERRAND;BÉZIERS;12;12;0;2;83.33333333333334;5.0
2022-07;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;30;28;2;14;50.0;1.0
2022-07;LYON;NANTES;58;58;0;4;93.10344827586206;13.5
2022-07;BORDEAUX-ST-JEAN;NANTES;116;115;1;26;77.39130434782608;3.423076923076923
2022-07;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;218;214;4;122;42.99065420560748;0.7540983606557377
2022-07;PARIS-AUSTERLITZ;BRIVE/CAHORS;183;181;2;43;76.24309392265194;3.209302325581396
2022-07;PARIS-AUSTERLITZ;LOURDES/HENDAYE;29;27;2;14;48.14814814814815;0.9285714285714286
2022-07;CERBERE;PARIS-AUSTERLITZ;30;29;1;15;48.27586206896552;0.9333333333333332
2022-07;PARIS-AUSTERLITZ;BRIANÇON;29;29;0;15;48.27586206896552;0.9333333333333332
2022-07;NANTES;LYON;58;57;1;8;85.96491228070175;6.125
2022-07;HENDAYE;TOULOUSE-MATABIAU;119;115;4;22;80.8695652173913;4.227272727272728
2022-07;TOULOUSE-MATABIAU;HENDAYE;110;107;3;27;74.76635514018692;2.962962962962963
2022-07;PARIS-AUSTERLITZ;RODEZ/ALBI;27;26;1;2;92.3076923076923;12.0
2022-07;HENDAYE/LOURDES;PARIS-AUSTERLITZ;31;29;2;15;48.27586206896552;0.9333333333333332
2022-07;PARIS-AUSTERLITZ;CERBERE;29;28;1;2;92.85714285714286;13.0
2022-07;BRIANÇON;PARIS-AUSTERLITZ;30;29;1;5;82.75862068965517;4.8
2022-07;BÉZIERS;CLERMONT-FERRAND;12;12;0;0;100.0;0.0
2022-07;NANTES;BORDEAUX-ST-JEAN;117;116;1;15;87.06896551724138;6.733333333333333
2022-07;CAHORS/BRIVE;PARIS-AUSTERLITZ;196;192;4;46;76.04166666666666;3.1739130434782608
2022-07;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;84;84;0;25;70.23809523809523;2.36
2022-07;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;29;29;0;1;96.55172413793105;28.0
2022-07;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;30;26;4;3;88.46153846153845;7.666666666666667
2022-06;LYON;NANTES;56;55;1;15;72.72727272727273;2.6666666666666665
2022-06;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;26;25;1;0;100.0;0.0
2022-06;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;25;23;2;0;100.0;0.0
2022-06;PARIS-AUSTERLITZ;NICE-VILLE;24;24;0;2;91.66666666666666;11.0
2022-06;BÉZIERS;CLERMONT-FERRAND;49;48;1;6;87.5;7.0
2022-06;NANTES;BORDEAUX-ST-JEAN;120;119;1;20;83.19327731092437;4.95
2022-06;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;80;80;0;23;71.25;2.4782608695652173
2022-06;HENDAYE/LOURDES;PARIS-AUSTERLITZ;24;23;1;3;86.95652173913044;6.666666666666667
2022-06;PARIS-AUSTERLITZ;CERBERE;7;7;0;2;71.42857142857143;2.5
2022-06;NICE-VILLE;PARIS-AUSTERLITZ;30;30;0;8;73.33333333333333;2.75
2022-06;PARIS-BERCY;CLERMONT-FERRAND;216;214;2;23;89.25233644859813;8.304347826086957
2022-06;NANTES;LYON;55;54;1;10;81.48148148148148;4.4
2022-06;BORDEAUX-ST-JEAN;NANTES;121;119;2;19;84.03361344537815;5.2631578947368425
2022-06;CAHORS/BRIVE;PARIS-AUSTERLITZ;178;170;8;22;87.05882352941177;6.727272727272728
2022-06;PARIS-AUSTERLITZ;RODEZ/ALBI;14;14;0;2;85.71428571428571;6.0
2022-06;CERBERE;PARIS-AUSTERLITZ;7;7;0;2;71.42857142857143;2.5
2022-06;HENDAYE;TOULOUSE-MATABIAU;122;118;4;16;86.4406779661017;6.375
2022-06;TOULOUSE-MATABIAU;HENDAYE;120;118;2;22;81.35593220338984;4.363636363636363
2022-06;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;78;78;0;19;75.64102564102564;3.1052631578947367
2022-06;ALBI/RODEZ;PARIS-AUSTERLITZ;15;15;0;5;66.66666666666666;2.0
2022-06;PARIS-AUSTERLITZ;LOURDES/HENDAYE;26;26;0;3;88.46153846153845;7.666666666666667
2022-06;CLERMONT-FERRAND;PARIS-BERCY;219;218;1;21;90.36697247706422;9.38095238095238
2022-06;CLERMONT-FERRAND;BÉZIERS;50;48;2;4;91.66666666666666;11.0
2022-06;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;224;220;4;88;60.0;1.5
2022-06;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;220;217;3;75;65.43778801843318;1.893333333333333
2022-06;PARIS-AUSTERLITZ;BRIVE/CAHORS;164;161;3;22;86.33540372670807;6.318181818181818
2022-06;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;26;26;0;2;92.3076923076923;12.0
2022-06;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;27;26;1;3;88.46153846153845;7.666666666666667
2022-06;PARIS-AUSTERLITZ;BRIANÇON;28;28;0;8;71.42857142857143;2.5
2022-06;BRIANÇON;PARIS-AUSTERLITZ;29;29;0;8;72.41379310344827;2.625
2022-05;BORDEAUX-ST-JEAN;NANTES;123;122;1;10;91.8032786885246;11.2
